#en_reviews,upvoted,early_access
"The game is really fun and hilarious, all of the guns feel great and there's a bunch of different weapons/items, it includes all the standard guns you'd expect, M16, AK, AUG, Mac-10, double barrel shotgun, Winchester, MP7, and a bunch more, and all the standard attachments and grenades, but also a bunch of more wacky over the top stuff e.g. A handcannon, that is literally a cannon you hold in your hand, banana suit Armor, implosion grenades, and so on. You can hold your gun sideways and beatbox. The over the top physics are great. Guns work similar to Pubg, having single fire, full auto and occasionally burst.  Your character has some ragdoll physics so you can do things like jump through small windows, it's pretty satisfying being able to smoothly jump out of a building window into another. There are vehicles, but right now I think there's only one type of car (?), though I'm not sure I've played enough to judge. Players in this game are essentially wacky inflatable tube men, running around feels a little bouncy, but not too much.  The controls responsive and aiming/shooting feel great – and that's coming from a guy with 4k hours in CS.  I think the bounciness of the characters helps to balance gun fights, most guns I've used seem to be hit scan and very accurate, though some guns e.g. the VSS , have bullet travel time – working pretty much the same as the VSS in pubg. The gunplay in this game is actually great. You never really feel cheated and the combat is skill based.  The game uses low poly models, but are aesthetically pleasing and cartoonish. I personally like the art style. To make a more objective comment, the artists did a very good job at sticking to the same low poly cartoon style in all of the assets and it is fitting to the silliness of the game.  1. The servers are currently getting more traffic than they can handle – the game got more popularity than the devs expected. Played a few games this morning that went perfectly, instantly getting into games with no issues, but at peak hours (on the EU servers) I've been disconnected a few times. Launch issues are normal and to be expected. 2. Framerate was a bit choppy when I started playing --   this seems to be because the  default view distance is crazy high, lowing it made my game run allot smoother and I could still see players miles away anyways. Overall I'd say this game is fantastic and great fun. While the game was made as a joke, the features are actually implemented really well to the point where I could play this game unironically. Though, it may be worth waiting a few more days to play (Time of this post 8th June) , for launch issues to die down. Though they are mostly fixed at the moment aside from occasional disconnects at the start of the game.",True,False
Super useful little tool,True,False
i totaly  love this game it is fun,True,False
more cards always good,True,True
---{Graphics}--- ☐ You forget what reality is ☐ Beautiful X Good ☐ Decent ☐ Bad ☐ Don‘t look too long at it ☐ Paint.exe ---{Gameplay}--- ☐ Very good X Good ☐ It‘s just gameplay ☐ Mehh ☐ Starring at walls is better ☐ Just don‘t ---{Audio}--- ☐ Eargasm ☐ Very good X Good ☐ Not too bad ☐ Bad ☐ Earrape ---{Audience}--- X Kids X Teens ☐ Adults ☐ Human ---{PC Requirements}--- ☐ Check if you can run paint X Potato ☐ Decent ☐ Fast ☐ Rich boiiiiii ☐ Ask NASA if they have a spare computer ---{Difficulity}--- ☐ Just press ‚A‘ X Easy ☐ Significant brain usage ☐ Easy to learn / Hard to master ☐ Difficult ☐ Dark Souls ---{Grind}--- X Nothing to grind ☐ Only if u care about leaderboards/ranks or skin ☐ Isnt necessary to progress ☐ Average grind level ☐ Too much grind ☐ You‘ll need a second live for grinding ---{Story}--- ☐ Story? ☐ Text or Audio floating around X Average ☐ Good ☐ Lovley ☐ It‘ll replace your life ---{Game Time}--- ☐ Long enough for a cup of coffee X Short ☐ Average ☐ Long ☐ To infinity and beyond ---{Price}--- ☐ It’s free! ☐ Worth the price X If u have some spare money left ☐ Not recommended ☐ You could also just burn your money ---{Bugs}--- ☐ Never heard of X Minor bugs ☐ Can get annoying ☐ ARK: Survival Evolved ☐ The game itself is a big terrarium for bugs,True,False
Good story line,True,False
Better Bethesda RPG than Fallout 4.,True,False
love the game nice act style works great on low end pc.,True,True
"Nothing new, it is just one of the best games in the history. I am happy that I always back for memories <3",True,False
"Draugen is a great (albeit relatively short) story focused adventure game in league of Dear Esther and Firewatch. It's set in the rustic village of Graavic in 1928. The game emphasize this with a black and white mode (1928 mode that I ofcourse use for full authenticity). The normal colored mode is also cool as it uses pastel-like colours to depict the antic mood of the game. The only thing that I miss in the ""fjord noir"" mode is that the sound will be on narrow bandwith like a very old tv set if you set it to black/white :) You're Edward Harding and you look for your missing sister Betty who wandered off to Norway. Lizzy, companion, jump-in-the-field side kick and game mechanic extraordinaire is adding another dimension to this game. Lizzy is playful and mischievous but also tethers to you in a way that she is a secondary angle to the story as you explore the house and vilage of Graavik. She upgrades the experience of the game in such a way that she reminds me of Elizabeth in Bioshock, minus the steampunk and shooting ofcourse but the character's dynamic interplay equals the mistery, liveliness and sense of autonomy you get from Bioshock's Elizabeth. And becaus she's so jumpy and goes all over the place to drive the story it's nice to have an accessibility feature where you will see her soundwaves from afar when she calls for you (or you call for her, which is a main feature of the game which is later being used in a pretty unique way. The game starts very lighthearted but slowly descends into.....well i'm not at liberty to tell. What I can tell is that the guys from RTG are always able to create a very distinct artistic visual mood in their games. It's an indie game but you can see that the artists come from an AAA background and infuse their exploration game with quality style and the most beautiful scenery. Just like they did with Dreamfall Chapters and TLJ.",True,False
